Country,Name,DESIG,GIS_AREA,GOV_TYPE,MANG_AUTH_SUB_LOC,Total Valid Pixel Count,Count_10,Percentage_10,Area_10_ha,Area_10_km2,Count_20,Percentage_20,Area_20_ha,Area_20_km2,Count_30,Percentage_30,Area_30_ha,Area_30_km2,Count_40,Percentage_40,Area_40_ha,Area_40_km2,Count_50,Percentage_50,Area_50_ha,Area_50_km2,Count_60,Percentage_60,Area_60_ha,Area_60_km2,Count_70,Percentage_70,Area_70_ha,Area_70_km2,Count_80,Percentage_80,Area_80_ha,Area_80_km2,Count_90,Percentage_90,Area_90_ha,Area_90_km2,Count_95,Percentage_95,Area_95_ha,Area_95_km2,Count_100,Percentage_100,Area_100_ha,Area_100_km2,Total_Percentage
Mexico,San Jerónimo Tulija,Parque Urbano,0.00999370335196,Sub-national ministry or agency,,122,122,100.0,1.22,0.0122,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,San José Chalco,"Parque Estatal Ecológico, Turístico y Recreativo",0.170712339143,Sub-national ministry or agency,,2104,60,2.8517110266159698,0.6,0.006,56,2.6615969581749046,0.56,0.0056,21,0.9980988593155894,0.21,0.0021,0,0.0,0.0,0.0,1938,92.11026615969583,19.38,0.1938,29,1.3783269961977187,0.29,0.0029,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,San Juan Butista Tabi y anexa Sacnicté,"Valor Escénico, Histórico y Cultural",14.3738566927,Sub-national ministry or agency,,178059,155687,87.43562527027558,1556.87,15.5687,21752,12.216175537321899,217.52,2.1752,576,0.32348828197395246,5.76,0.0576,37,0.020779629224021254,0.37,0.0037,7,0.003931281204544561,0.07,0.0007,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,San Juan del Monte,Área Verde Reserva para la Educación Ecológica,6.09350566651,Sub-national ministry or agency,,75182,56636,75.33186134979117,566.36,5.6636,6103,8.11763454018249,61.03,0.6103,11713,15.579527014444947,117.13,1.1713,76,0.10108802638929532,0.76,0.0076,654,0.8698890691920937,6.54,0.0654,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,San Juan y Puentes,Zona Sujeta a Conservación Ecológica,0.183791198451,Sub-national ministry or agency,,2336,23,0.9845890410958904,0.23,0.0023,654,27.99657534246575,6.54,0.0654,1117,47.81678082191781,11.17,0.1117,362,15.496575342465754,3.62,0.0362,0,0.0,0.0,0.0,180,7.705479452054795,1.8,0.018,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,San Lucas,Parque Urbano,0.00997065796113,Sub-national ministry or agency,,118,0,0.0,0.0,0.0,0,0.0,0.0,0.0,118,100.0,1.18,0.0118,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,San Marcos,Parque Urbano,0.0111471827817,Sub-national ministry or agency,,137,16,11.678832116788321,0.16,0.0016,121,88.32116788321169,1.21,0.0121,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,San Nicolás Totolapan,Reserva Ecológica Comunitaria,19.9654138761,Sub-national ministry or agency,,245733,226761,92.2794252298226,2267.61,22.6761,868,0.35322891105386744,8.68,0.0868,11695,4.7592305469757825,116.95,1.1695,3461,1.408439240964787,34.61,0.3461,2885,1.1740384889290407,28.85,0.2885,62,0.02523063650384767,0.62,0.0062,0,0.0,0.0,0.0,1,0.00040694575006205926,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,San Vicente,Área Destinada Voluntariamente a la Conservación,0.169195876715126,Individual landowners,,2042,2042,100.0,20.42,0.2042,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santa Marta de Abajo,Zona Sujeta a Conservación Ecológica,0.216468934359,Sub-national ministry or agency,,2754,2754,100.0,27.54,0.2754,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario de la Tortuga Marina  Xcacel - Xcacelito,Zona Sujeta a Conservación Ecológica,0.12626591596,Sub-national ministry or agency,,1556,459,29.4987146529563,4.59,0.0459,0,0.0,0.0,0.0,487,31.29820051413882,4.87,0.0487,0,0.0,0.0,0.0,6,0.3856041131105398,0.06,0.0006,71,4.5629820051413885,0.71,0.0071,0,0.0,0.0,0.0,31,1.992287917737789,0.31,0.0031,0,0.0,0.0,0.0,502,32.26221079691517,5.02,0.0502,0,0.0,0.0,0.0,100.00000000000001
Mexico,Santuario del Agua Laguna de Zumpango,Parque Estatal,202.305759919,Sub-national ministry or agency,,2497832,197589,7.910419916151286,1975.89,19.7589,453308,18.14805799589404,4533.08,45.3308,385998,15.45332112007533,3859.98,38.5998,578540,23.161685813937847,5785.4,57.854,724780,29.016362989984916,7247.8,72.478,21722,0.869634146732046,217.22,2.1722,0,0.0,0.0,0.0,133189,5.332184070025526,1331.89,13.3189,2706,0.10833394719901097,27.06,0.2706,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario del Agua Lagunas de Xico,Parque Estatal,15.6599817692,Sub-national ministry or agency,,192761,34847,18.07782694632213,348.47,3.4847,8444,4.380554157739377,84.44,0.8444,37885,19.65387189317341,378.85,3.7885,98743,51.22561098977491,987.43,9.8743,3231,1.6761689345873905,32.31,0.3231,2064,1.0707560139239785,20.64,0.2064,0,0.0,0.0,0.0,7334,3.804711533972121,73.34,0.7334,213,0.11049953050668963,2.13,0.0213,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario del Agua Manantiales de Tiacaque,Parque Estatal,22.2205980278,Sub-national ministry or agency,,274287,111866,40.78428799031671,1118.66,11.1866,18071,6.5883545337547895,180.71,1.8071,28155,10.264795633770467,281.55,2.8155,105927,38.619037723260675,1059.27,10.5927,9479,3.4558692172797105,94.79,0.9479,138,0.05031226416126175,1.38,0.0138,0,0.0,0.0,0.0,651,0.23734263745638692,6.51,0.0651,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario del Agua Presa Brockman y Victoria,Parque Estatal,15.7349598289,Sub-national ministry or agency,,194286,118808,61.15108654251979,1188.08,11.8808,246,0.1266174608566752,2.46,0.0246,42566,21.90893836920828,425.66,4.2566,24393,12.555202124702758,243.93,2.4393,4828,2.4849963455936095,48.28,0.4828,30,0.015441153763009172,0.3,0.003,0,0.0,0.0,0.0,3415,1.7577180033558775,34.15,0.3415,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario del Agua Presa Ñado,Parque Estatal,44.538710536,Sub-national ministry or agency,,550839,135211,24.54637380432395,1352.11,13.5211,6688,1.2141478726088748,66.88,0.6688,274742,49.87700580387372,2747.42,27.4742,103445,18.779534491929585,1034.45,10.3445,11945,2.168510218049194,119.45,1.1945,4365,0.7924275514260972,43.65,0.4365,0,0.0,0.0,0.0,14443,2.6220002577885735,144.43,1.4443,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario del Agua Sistema Hidrológico Presa Huapango,Parque Estatal,714.329881046,Sub-national ministry or agency,,8837247,1209901,13.690926597389435,12099.01,120.9901,437892,4.955072546914215,4378.92,43.7892,2656579,30.061160449628716,26565.79,265.6579,3884534,43.956381438699175,38845.34,388.4534,242268,2.7414419897961437,2422.68,24.2268,41570,0.47039536181346975,415.7,4.157,0,0.0,0.0,0.0,363100,4.1087456308508745,3631.0,36.31,1403,0.015875984907969643,14.03,0.1403,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario del Agua y Forestal Manantial El Salto de Atlautla - Ecatzingo,Parque Estatal,95.8623920257,Sub-national ministry or agency,,1178261,983275,83.4513745256781,9832.75,98.3275,1018,0.08639851442082866,10.18,0.1018,58001,4.922593551004404,580.01,5.8001,133979,11.370910180342046,1339.79,13.3979,1828,0.15514389426451355,18.28,0.1828,110,0.009335792324451034,1.1,0.011,0,0.0,0.0,0.0,50,0.004243541965659561,0.5,0.005,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Santuario del Agua y Forestal Manantiales Cascada Diamantes,Parque Estatal,72.8267148996,Sub-national ministry or agency,,896082,840085,93.75090672505418,8400.85,84.0085,2262,0.25243225508379813,22.62,0.2262,25653,2.8627960387553815,256.53,2.5653,17081,1.9061871569789373,170.81,1.7081,10768,1.201675739497055,107.68,1.0768,233,0.02600208463064764,2.33,0.0233,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario del Agua y Forestal Presa Guadalupe,Parque Estatal,17.6088369178,Sub-national ministry or agency,,217241,35705,16.435663617825362,357.05,3.5705,53925,24.822662388775598,539.25,5.3925,25551,11.761591964684383,255.51,2.5551,9473,4.360594915324455,94.73,0.9473,57351,26.399712761403233,573.51,5.7351,1607,0.7397314503247545,16.07,0.1607,0,0.0,0.0,0.0,33595,15.464392080684586,335.95,3.3595,34,0.01565082097762393,0.34,0.0034,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario del Agua y Forestal Presa Taxhimay,Parque Estatal,83.0576992331,Sub-national ministry or agency,,1025817,499281,48.67154667937849,4992.81,49.9281,247510,24.12808522377773,2475.1,24.751,130418,12.71357366859781,1304.18,13.0418,87188,8.49937172029709,871.88,8.7188,17851,1.740173929658019,178.51,1.7851,2973,0.2898177745153375,29.73,0.2973,0,0.0,0.0,0.0,40595,3.95733352050122,405.95,4.0595,1,9.748327430721074e-05,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Santuario del Agua y Forestal Presa Villa Victoria,Parque Estatal,443.423062725,Sub-national ministry or agency,,5467166,1164739,21.304255257660003,11647.39,116.4739,2085,0.03813676043493101,20.85,0.2085,1542303,28.21028298756614,15423.03,154.2303,2314725,42.338663212348045,23147.25,231.4725,150812,2.758504131756746,1508.12,15.0812,6911,0.12640918530734205,69.11,0.6911,0,0.0,0.0,0.0,285583,5.223602136829209,2855.83,28.5583,8,0.0001463280975920614,0.08,0.0008,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Santuario del Agua y Forestal Subcuenca Tributaria Arroyo Sila,Parque Estatal,534.02593344,Sub-national ministry or agency,,6589595,2268801,34.43005222627491,22688.01,226.8801,166007,2.5192291787279797,1660.07,16.6007,1051634,15.959008102925901,10516.34,105.1634,2729746,41.42509516897472,27297.46,272.9746,294603,4.470729991752149,2946.03,29.4603,23954,0.36351247686693944,239.54,2.3954,0,0.0,0.0,0.0,54319,0.8243146961232064,543.19,5.4319,531,0.00805815835419324,5.31,0.0531,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Santuario del Agua y Forestal Subcuenca Tributaria Presa Antonio Alzate,Parque Estatal,116.215745881,Sub-national ministry or agency,,1432512,275618,19.240187865791004,2756.18,27.5618,28721,2.0049395746772105,287.21,2.8721,326193,22.770699303042488,3261.93,32.6193,644625,44.999623039807,6446.25,64.4625,86398,6.031223473171603,863.98,8.6398,5368,0.37472635482285666,53.68,0.5368,0,0.0,0.0,0.0,65525,4.574132712326319,655.25,6.5525,64,0.0044676763615243715,0.64,0.0064,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Santuario del Agua y Forestal Subcuenca Tributaria Río Mayorazgo-Temoaya,Parque Estatal,253.710494738,Sub-national ministry or agency,,3127131,1811795,57.937930966115594,18117.95,181.1795,202948,6.489910400299828,2029.48,20.2948,462791,14.79922011581862,4627.91,46.2791,401499,12.839212684086467,4014.99,40.1499,233557,7.468730923008982,2335.57,23.3557,13077,0.41817883548850365,130.77,1.3077,0,0.0,0.0,0.0,1426,0.045600903831659115,14.26,0.1426,38,0.0012151713503527675,0.38,0.0038,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,"Santuario del Manatí, Bahía de Chetumal",Zona Sujeta a Conservación Ecológica,2791.58128794,Sub-national ministry or agency,,34199704,9922674,29.013917781276703,99226.74,992.2674,16709,0.04885714800338623,167.09,1.6709,1086353,3.176498252733415,10863.53,108.6353,274,0.0008011765248026708,2.74,0.0274,817,0.0023889095648313213,8.17,0.0817,5416,0.01583639437347177,54.16,0.5416,0,0.0,0.0,0.0,17015375,49.75298909019797,170153.75,1701.5375,3549332,10.378253566171217,35493.32,354.9332,2602754,7.610457681154199,26027.54,260.2754,0,0.0,0.0,0.0,100.0
Mexico,Serranía de Zapalinamé,Zona Sujeta a Conservación Ecológica,254.796487061,Sub-national ministry or agency,,3275771,1759511,53.712881639162205,17595.11,175.9511,1460806,44.59426498372444,14608.06,146.0806,15721,0.4799175522342679,157.21,1.5721,7651,0.23356333516598077,76.51,0.7651,9530,0.2909238771574692,95.3,0.953,22552,0.6884486125556396,225.52,2.2552,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Sierra Cerro de la Silla,Zona Sujeta a Conservación Ecológica,106.60817334,Sub-national ministry or agency,,1371836,1360519,99.17504716307197,13605.19,136.0519,6647,0.48453313661399755,66.47,0.6647,275,0.02004612796281771,2.75,0.0275,0,0.0,0.0,0.0,898,0.06545971967494657,8.98,0.0898,2732,0.19914916943424726,27.32,0.2732,0,0.0,0.0,0.0,765,0.055764683242020184,7.65,0.0765,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra Corral de los Bandidos,Zona Sujeta a Conservación Ecológica,11.7250461653,Sub-national ministry or agency,,151176,1252,0.8281737841985499,12.52,0.1252,149739,99.04945229401493,1497.39,14.9739,13,0.008599248557972165,0.13,0.0013,0,0.0,0.0,0.0,44,0.02910514896544425,0.44,0.0044,128,0.08466952426311054,1.28,0.0128,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra de Guadalupe,Parque Estatal,56.7751707766,Sub-national ministry or agency,,700271,246152,35.150962984330356,2461.52,24.6152,418258,59.72801958099079,4182.58,41.8258,26710,3.8142376308600525,267.1,2.671,847,0.12095317384269803,8.47,0.0847,7931,1.132561536890718,79.31,0.7931,373,0.05326509308539123,3.73,0.0373,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra de Lobos,Área de Uso Sostenible,1275.81796809,Sub-national ministry or agency,,15914159,2866225,18.0105338899781,28662.25,286.6225,7729996,48.57307257015592,77299.96,772.9996,3793023,23.834266077145514,37930.23,379.3023,1237137,7.773813243916942,12371.37,123.7137,49695,0.31226909320184626,496.95,4.9695,186797,1.17377864579586,1867.97,18.6797,0,0.0,0.0,0.0,51286,0.3222664798058132,512.86,5.1286,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Sierra de los Agustinos,Área de Uso Sostenible,192.643506112,Sub-national ministry or agency,,2385677,1068795,44.80049059449372,10687.95,106.8795,654695,27.4427342846496,6546.95,65.4695,570045,23.894475237008194,5700.45,57.0045,68392,2.86677534301584,683.92,6.8392,19278,0.8080725093967037,192.78,1.9278,3967,0.16628403593613048,39.67,0.3967,0,0.0,0.0,0.0,505,0.021167995499809907,5.05,0.0505,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Sierra de Montenegro,Reserva Estatal,73.6623922109,Sub-national ministry or agency,,904210,416557,46.06861237986751,4165.57,41.6557,479899,53.073843465566625,4798.99,47.9899,2042,0.22583249466385022,20.42,0.2042,49,0.005419095121708453,0.49,0.0049,2603,0.2878756041185123,26.03,0.2603,3060,0.33841696066179316,30.6,0.306,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra de Nanchititla,Parque Natural para la Recreación Popular,656.149667149,Sub-national ministry or agency,,8059451,3654225,45.34086751070265,36542.25,365.4225,2593909,32.18468602886227,25939.09,259.3909,1719597,21.336403683079656,17195.97,171.9597,63987,0.7939374530597679,639.87,6.3987,22737,0.2821159902827128,227.37,2.2737,1947,0.024157973043077003,19.47,0.1947,0,0.0,0.0,0.0,3049,0.03783136096987251,30.49,0.3049,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Sierra de Otontepec,Reserva Ecológica,152.346025947,Sub-national ministry or agency,,1899436,1633257,85.98641912651966,16332.57,163.3257,69,0.003632657273001038,0.69,0.0069,264372,13.918447370693196,2643.72,26.4372,10,0.0005264720685508751,0.1,0.001,1728,0.09097437344559121,17.28,0.1728,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra de San Juan,Reserva de la Biosfera Estatal,199.150942954,Federal or national ministry or agency,,1867227,1541255,82.54245466673308,15412.55,154.1255,70665,3.7844889775051453,706.65,7.0665,208658,11.17475272154912,2086.58,20.8658,34812,1.8643689278272004,348.12,3.4812,7430,0.39791626834873317,74.3,0.743,4401,0.23569710592231152,44.01,0.4401,0,0.0,0.0,0.0,6,0.00032133211441351265,0.06,0.0006,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Sierra de Santa Catarina I,Zona Sujeta a Conservación Ecológica,5.3110518563,Sub-national ministry or agency,,38625,2099,5.434304207119741,20.99,0.2099,19302,49.97281553398058,193.02,1.9302,7271,18.824595469255666,72.71,0.7271,6510,16.854368932038835,65.1,0.651,3253,8.42200647249191,32.53,0.3253,190,0.49190938511326865,1.9,0.019,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Sierra de Santa Catarina II,Zona de Conservación Ecológica,2.21891606082,Sub-national ministry or agency,,27250,5701,20.921100917431193,57.01,0.5701,19342,70.97981651376148,193.42,1.9342,395,1.4495412844036697,3.95,0.0395,219,0.8036697247706422,2.19,0.0219,1580,5.798165137614679,15.8,0.158,13,0.04770642201834862,0.13,0.0013,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra de Tabasco,Reserva Ecológica,168.396272217,Sub-national ministry or agency,,2051838,1763787,85.96131858363087,17637.87,176.3787,211,0.010283462924460899,2.11,0.0211,278114,13.554383923097243,2781.14,27.8114,1416,0.06901129621344375,14.16,0.1416,4193,0.20435336512921584,41.93,0.4193,922,0.044935321404516344,9.22,0.0922,0,0.0,0.0,0.0,3194,0.15566531080913795,31.94,0.3194,1,4.8736791111189086e-05,0.01,0.0001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
Mexico,Sierra de Tepozotlán,Parque Estatal,98.2663474029,Sub-national ministry or agency,,1213335,303847,25.042300766070376,3038.47,30.3847,431284,35.545335789373915,4312.84,43.1284,390355,32.1720711922099,3903.55,39.0355,76191,6.279469396333247,761.91,7.6191,2676,0.22054914759732475,26.76,0.2676,5020,0.41373569541800076,50.2,0.502,0,0.0,0.0,0.0,3962,0.3265380129972349,39.62,0.3962,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra de Vallejo,Reserva de la Biosfera Estatal,552.539103606,Federal or national ministry or agency,,6120262,5922902,96.77530144951311,59229.02,592.2902,16533,0.27013549419943134,165.33,1.6533,157819,2.5786314376737467,1578.19,15.7819,7051,0.11520748621545941,70.51,0.7051,8924,0.14581075123908094,89.24,0.8924,7006,0.11447222357474239,70.06,0.7006,0,0.0,0.0,0.0,27,0.00044115758443020905,0.27,0.0027,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra del Este y Sierra de Enmedio,Reserva Estatal,18.0431767226,Sub-national ministry or agency,,226843,206285,90.93734433066041,2062.85,20.6285,10693,4.713832915276204,106.93,1.0693,7366,3.2471797675043974,73.66,0.7366,2496,1.1003204859748812,24.96,0.2496,1,0.0004408335280348082,0.01,0.0001,2,0.0008816670560696164,0.02,0.0002,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra El Fraile y San Miguel,Zona Sujeta a Conservación Ecológica,235.959942095,Sub-national ministry or agency,,3047769,1054102,34.58602013472806,10541.02,105.4102,1935665,63.51088287859087,19356.65,193.5665,9748,0.31984051284726633,97.48,0.9748,9,0.0002952979704170493,0.09,0.0009,7086,0.23249793537502347,70.86,0.7086,41047,1.3467884213009582,410.47,4.1047,0,0.0,0.0,0.0,112,0.0036748191874121693,1.12,0.0112,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra Gorda de Guanajuato,Reserva de la Biósfera,2369.25274584511,Federal or national ministry or agency,,29638222,9334525,31.494888593519544,93345.25,933.4525,18483663,62.36427745227092,184836.63,1848.3663,1497373,5.052168783943922,14973.73,149.7373,160044,0.5399919063970842,1600.44,16.0044,41547,0.1401804737139765,415.47,4.1547,117751,0.39729441260005405,1177.51,11.7751,0,0.0,0.0,0.0,3319,0.011198377554497027,33.19,0.3319,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Sierra Hermosa,"Parque Estatal Ecológico, Turístico y Recreativo",6.21148821638,Sub-national ministry or agency,,58043,2722,4.689626656099788,27.22,0.2722,3581,6.169563943972571,35.81,0.3581,7317,12.60617128680461,73.17,0.7317,39918,68.77315093982048,399.18,3.9918,3335,5.745740227073032,33.35,0.3335,167,0.2877177265131024,1.67,0.0167,0,0.0,0.0,0.0,1003,1.7280292197164173,10.03,0.1003,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra Las Mitras,Zona Sujeta a Conservación Ecológica,33.7216626925,Sub-national ministry or agency,,434933,227921,52.403703558938965,2279.21,22.7921,192929,44.35832645487926,1929.29,19.2929,2344,0.538933582873684,23.44,0.2344,0,0.0,0.0,0.0,2333,0.5364044576980822,23.33,0.2333,9283,2.1343517277373754,92.83,0.9283,0,0.0,0.0,0.0,123,0.028280217872637854,1.23,0.0123,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra Morelos,Parque Estatal,12.6641329397,Sub-national ministry or agency,,155945,69851,44.79207412869922,698.51,6.9851,5239,3.3595177787040305,52.39,0.5239,71685,45.96812978934881,716.85,7.1685,1899,1.2177370226682482,18.99,0.1899,5440,3.488409375100195,54.4,0.544,136,0.0872102343775049,1.36,0.0136,0,0.0,0.0,0.0,1217,0.780403347333996,12.17,0.1217,478,0.30651832376799515,4.78,0.0478,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra Patlachique,Parque Estatal,30.2680886644,Sub-national ministry or agency,,373491,11997,3.2121255933877926,119.97,1.1997,329167,88.13251189453025,3291.67,32.9167,22524,6.030667405640297,225.24,2.2524,8492,2.2736826322454893,84.92,0.8492,885,0.2369535008875716,8.85,0.0885,426,0.11405897330859378,4.26,0.0426,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sierra Picachos,Zona Sujeta a Conservación Ecológica,762.087616456,Sub-national ministry or agency,,9867547,6307362,63.92026306031276,63073.62,630.7362,3543238,35.90799212813479,35432.38,354.3238,3430,0.034760412086205415,34.3,0.343,424,0.0042969139138632935,4.24,0.0424,1187,0.012029332112631437,11.87,0.1187,830,0.008411411671005975,8.3,0.083,0,0.0,0.0,0.0,11076,0.11224674176874962,110.76,1.1076,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99.99999999999999
Mexico,Sierra y Canon de Jimulco,ANP y Reserva Ecologica,612.82270518,Sub-national ministry or agency,,7864111,282802,3.5961089562443864,2828.02,28.2802,6877005,87.44796455696009,68770.05,687.7005,36168,0.45991212484157457,361.68,3.6168,126530,1.6089549092071564,1265.3,12.653,25076,0.3188663028789904,250.76,2.5076,516462,6.5673284621745545,5164.62,51.6462,0,0.0,0.0,0.0,68,0.000864687693243394,0.68,0.0068,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sistema Arrecifal Lobos-Tuxpan,Área de Protección de Flora y Fauna,306.51524787311,Federal or national ministry or agency,,3737259,1458,0.039012549036606774,14.58,0.1458,0,0.0,0.0,0.0,399,0.010676273707548768,3.99,0.0399,0,0.0,0.0,0.0,22,0.0005886667207169747,0.22,0.0022,80,0.0021406062571526353,0.8,0.008,0,0.0,0.0,0.0,3735251,99.94627078294546,37352.51,373.5251,49,0.0013111213325059888,0.49,0.0049,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0
Mexico,Sistema de Presas Abelardo Rodríguez Luján - El Molinito,Zona Sujeta a Conservación Ecológica,282.244922253,Sub-national ministry or agency,,3755263,538918,14.351005508801915,5389.18,53.8918,2310373,61.523600344370024,23103.73,231.0373,91495,2.436447194244451,914.95,9.1495,371963,9.90511183903764,3719.63,37.1963,147140,3.9182342222102684,1471.4,14.714,191513,5.099855855635145,1915.13,19.1513,0,0.0,0.0,0.0,103861,2.765745035700562,1038.61,10.3861,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.00000000000001
